sms,label
"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......
",0
"Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
",0
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
",1
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p 
",1
"Yes.mum lookin strong:)
",0
"Where are you call me.
",0
"Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
",0
"Love it! The girls at the office may wonder why you are smiling but sore...
",0
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much
",0
"Ok... But bag again..
",0
"Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
",0
"Ok lor. Msg me b4 u call.
",0
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876
",1
"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.
",0
"Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
",0
"WHORE YOU ARE UNBELIEVABLE.
",0
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*
",0
"Love it! I want to flood that pretty pussy with cum...
",0
"Hey are you angry with me. Reply me dr.
",0
"They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
",0
"For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
",0
"It's ok, at least armand's still around
",0
"Yup song bro. No creative. Neva test quality. He said check review online.
",0
"URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
",1
"Pls dont restrict her from eating anythin she likes for the next two days.
",0
"At the funeral home with Audrey and dad
",0
"Aight, can you text me the address?
",0
"Excellent! Wish we were together right now!
",0
"Pls i wont belive god.not only jesus.
",0
"This is my number by vivek..
",0
"74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC
",1
"Just normal only here :)
",0
"Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
",1
"I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
",0
"Watching tv lor. Nice one then i like lor.
",0
"I'm thinking that chennai forgot to come for auction..
",0
"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.
",0
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.
",0
"Yeah that's what I thought, lemme know if anything's goin on later
",0
"Pls go there today  &lt;#&gt; . I dont want any excuses
",0
"U in town alone?
",0
"I to am looking forward to all the sex cuddling.. Only two more sleeps 
",0
"No, its true..k,Do u knw dis no. &lt;#&gt; ?
",0
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)
",0
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
",1
"Customer place, i wil cal u sir.
",0
"Theoretically yeah, he could be able to come
",0
"not that I know of, most people up here are still out of town
",0
"No let me do the math. Your not good at it.
",0
"Oh ok wait 4 me there... My lect havent finish
",0
"Okie but i scared u say i fat... Then u dun wan me already...
",0
"Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
",0
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....
",0
"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight
",0
"Cab is available.they pick up and drop at door steps.
",0
"Unlimited texts. Limited minutes.
",0
"Have you heard from this week?
",0
"Otherwise had part time job na-tuition..
",0
"Ü mean it's confirmed... I tot they juz say oni... Ok then... 
",0
"That depends. How would you like to be treated? :)
",0
"Waiting in e car 4 my mum lor. U leh? Reach home already?
",0
"She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
",0
"How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
",0
"You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
",1
"No need to ke qi... Ü too bored izzit y suddenly thk of this...
",0
"I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
",0
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""
",0
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?
",0
"Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
",0
"How? Izzit still raining?
",0
"Yes. Nigh you cant aha.
",0
"Playin space poker, u?
",0
"You need to get up. Now.
",0
"WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
",0
"Y ü wan to go there? C doctor?
",0
"She's borderline but yeah whatever.
",0
"Until 545 lor... Ya, can go 4 dinner together...
",0
"I like to think there's always the possibility of being in a pub later.
",0
"Hi dude hw r u da realy mising u today
",0
"Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
",0
"So i could kiss and feel you next to me...
",0
"Your dad is back in ph?
",0
"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
",1
"If e timing can, then i go w u lor...
",0
"I was just callin to say hi. Take care bruv!
",0
"Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
",0
"Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
",0
"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place 
",0
"Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
",1
"Night night, see you tomorrow
",0
"ringtoneking 84484
",1
"His frens go then he in lor. Not alone wif my mum n sis lor.
",0
"Whatever, juliana. Do whatever you want.
",0
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e
",0
"Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
",0
"(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
",1
"Dizzamn, aight I'll ask my suitemates when I get back
",0
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word
",0
"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
",1
"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
",1
"K...k...when will you give treat?
",0
"He's just gonna worry for nothing. And he won't give you money its no use.
",0
"IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
",0
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx
",0
"Ok.
",0
"Sorry, I can't text &amp; drive coherently, see you in twenty
",0
"Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
",0
"University of southern california.
",0
" &lt;#&gt;  in mca. But not conform.
",0
"Oh ok.. Wat's ur email?
",0
"Lol its ok I didn't remember til last nite
",0
"Cool, I'll text you in a few
",0
"I'm very happy for you babe ! Woo hoo party on dude!
",0
"Wot u up 2? Thout u were gonna call me!! Txt bak luv K
",0
"YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
",1
"How are you holding up?
",0
"Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
",0
"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
",1
"Yes, my reg is  Ciao!
",0
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL
",0
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)
",0
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!
",1
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was
",0
"How are you. Its been ages. How's abj
",0
"Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
",0
"Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
",0
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 
",1
"TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
",1
"Hope youre not having too much fun without me!! see u tomorrow love jess x
",0
"A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
",0
"Gam gone after outstanding innings.
",0
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola
",0
"Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
",0
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea
",0
"I remain unconvinced that this isn't an elaborate test of my willpower
",0
"I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
",0
"Hey , is * rite u put »10 evey mnth is that all?
",0
"Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
",0
"K then 2marrow are you coming to class.
",0
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
",1
"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack
",0
"Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
",0
"Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
",0
"What you doing?how are you?
",0
"Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
",0
"Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
",0
"Cool, want me to go to kappa or should I meet you outside mu
",0
"And by when you're done I mean now
",0
"""Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U..."" Gud nyt...
",0
